Employee_ID;First Name;Last Name;Gender;State;City;Education Level;Birthdate;Hiredate;Termdate;Termination_Reason;Department;Job Title;Salary;Salary_Band;Performance Rating;Engagement_Score;Last_Promotion_Date;Remote_Eligible;Overtime
00-19340643;Luis;Johnson;Female;New York;New York City;Bachelor;09/12/1970;29/09/2020;;;Marketing;Content Creator;65080;Band 2 (25-50%);Excellent;3.9;21/02/2022;Yes;No
00-82929177;Thomas;Salinas;Male;New York;Buffalo;High School;15/03/1975;20/10/2023;;;Customer Service;Help Desk Technician;66677;Band 1 (Bottom 25%);Satisfactory;2.5;;No;No
00-27948371;Amber;Garcia;Male;Virginia;Virginia Beach;Bachelor;11/12/1995;25/09/2017;;;Marketing;Content Creator;92498;Band 4 (Top 25%);Satisfactory;3.2;27/01/2020;Yes;No
00-36867851;Brenda;Gilmore;Female;New York;Rochester;High School;28/10/2003;23/09/2021;;;Marketing;Content Creator;63087;Band 1 (Bottom 25%);Good;2.1;01/06/2023;Yes;No
00-94142699;Tracy;Johnson;Female;Virginia;Virginia Beach;Bachelor;05/04/1964;16/01/2018;;;Marketing;SEO Specialist;112062;Band 4 (Top 25%);Needs Improvement;2.7;;Yes;Yes
00-60621065;Sydney;Blake;Female;New York;Buffalo;Bachelor;23/01/1975;03/02/2022;;;Customer Service;Customer Service Representative;70853;Band 2 (25-50%);Satisfactory;2.3;;No;No
00-42849585;Thomas;Stephens;Male;New York;Buffalo;Bachelor;16/12/1987;02/02/2019;;;Finance;Accountant;87260;Band 3 (50-75%);Good;3.3;14/08/2020;Yes;No
00-37374649;John;Rivas;Female;West Virginia;Morgantown;High School;11/03/1983;03/09/2022;;;IT;IT Support Specialist;56113;Band 1 (Bottom 25%);Satisfactory;3.2;;No;No
00-13251476;Sandra;Gibson;Male;New York;Buffalo;Bachelor;20/03/1987;17/10/2020;;;Marketing;SEO Specialist;95369;Band 3 (50-75%);Satisfactory;2.1;02/06/2023;Yes;No
00-79616225;Matthew;Munoz;Male;New York;Rochester;Bachelor;01/11/1998;02/07/2022;;;Operations;Logistics Coordinator;73184;Band 3 (50-75%);Satisfactory;3.0;;No;Yes
00-33748640;Austin;Collins;Female;New York;New York City;High School;13/04/1972;29/10/2023;;;Operations;Inventory Specialist;52462;Band 1 (Bottom 25%);Good;3.0;;No;Yes
00-72312114;Jane;Hayes;Male;New York;Rochester;Bachelor;31/03/1974;27/08/2018;;;Operations;Logistics Coordinator;73423;Band 3 (50-75%);Satisfactory;3.0;16/05/2021;No;Yes
00-85435906;Robert;Smith;Male;New York;Buffalo;Bachelor;30/09/1976;19/02/2021;;;Finance;Accountant;99356;Band 4 (Top 25%);Satisfactory;3.1;27/12/2023;Yes;No
00-60856386;Brittney;Leonard;Female;New York;Buffalo;Bachelor;19/10/1994;11/01/2017;;;Sales;Sales Representative;68574;Band 1 (Bottom 25%);Good;3.1;05/07/2019;No;Yes
00-53679044;Selena;Wallace;Female;Pennsylvania;Philadelphia;Bachelor;16/02/1991;14/07/2017;;;IT;Software Developer;128638;Band 4 (Top 25%);Needs Improvement;1.7;;Yes;No
00-99896917;Howard;Hill;Female;New York;New York City;Bachelor;05/02/1989;08/08/2022;;;Customer Service;Customer Service Representative;67518;Band 2 (25-50%);Satisfactory;2.6;;No;Yes
00-84329746;Paul;Buckley;Male;New York;New York City;Master;21/07/1978;11/09/2017;;;IT;Software Developer;140450;Band 4 (Top 25%);Satisfactory;3.0;26/06/2021;Yes;No
00-17126486;Jennifer;King;Male;New York;Rochester;Master;10/01/2001;15/02/2020;;;Operations;Operations Analyst;63081;Band 1 (Bottom 25%);Excellent;3.7;25/03/2021;No;No
00-68993592;Helen;Henry;Female;New York;Rochester;Master;05/05/1989;16/12/2024;;;Operations;Operations Analyst;70366;Band 1 (Bottom 25%);Excellent;4.9;;No;Yes
00-33561787;Shannon;Nash;Male;New York;Buffalo;Master;28/07/1992;16/01/2016;;;Operations;Operations Analyst;112498;Band 4 (Top 25%);Good;4.0;09/10/2017;No;No
00-36618219;Kelly;Rivera;Male;New York;Rochester;Bachelor;14/10/1962;12/02/2019;;;Operations;Logistics Coordinator;73326;Band 3 (50-75%);Good;4.2;09/01/2021;No;No
00-39161475;Gloria;Schmitt;Male;New York;Buffalo;High School;21/03/1970;30/01/2024;;;Customer Service;Help Desk Technician;86857;Band 3 (50-75%);Satisfactory;3.1;;No;No
00-34984420;James;Tucker;Female;New York;New York City;High School;06/02/1984;03/01/2024;;;Marketing;Content Creator;60797;Band 1 (Bottom 25%);Good;3.8;;Yes;No
00-34399341;Paul;Garner;Male;New York;New York City;Bachelor;24/05/1970;11/09/2017;;;Sales;Sales Representative;94513;Band 4 (Top 25%);Good;3.2;28/11/2019;No;Yes
00-92518294;Rebecca;Barton;Male;Illinois;Naperville;Bachelor;06/02/1995;18/01/2017;;;Operations;Logistics Coordinator;86469;Band 4 (Top 25%);Excellent;4.0;03/12/2017;No;No
00-23530495;Kevin;Walker;Male;Illinois;Aurora;Bachelor;18/12/1986;03/12/2022;;;Sales;Sales Representative;83839;Band 3 (50-75%);Satisfactory;2.8;;No;No
00-88541092;Felicia;Bruce;Female;New York;Rochester;High School;06/02/1971;29/03/2016;;;Customer Service;Customer Service Representative;86144;Band 4 (Top 25%);Good;3.3;14/10/2017;No;Yes
00-84240710;Jennifer;Stokes;Female;Pennsylvania;Philadelphia;High School;05/08/1998;20/12/2020;;;Customer Service;Support Specialist;63089;Band 1 (Bottom 25%);Satisfactory;2.6;31/10/2023;No;No
00-53634520;Darren;Martin;Female;Ohio;Cincinnati;Bachelor;28/04/2001;21/02/2022;;;Finance;Accounts Payable Specialist;61499;Band 1 (Bottom 25%);Good;3.2;19/06/2024;No;No
00-87524851;Joy;Potts;Female;North Carolina;Charlotte;Bachelor;03/05/1988;07/08/2023;;;Customer Service;Support Specialist;63339;Band 1 (Bottom 25%);Satisfactory;2.8;;No;Yes
00-52977013;Andrew;Crawford;Female;Michigan;Detroit;Bachelor;25/07/2001;04/11/2020;;;IT;Software Developer;112596;Band 3 (50-75%);Needs Improvement;2.9;;Yes;No
00-66086286;Holly;Smith;Male;Michigan;Warren;Bachelor;15/12/1980;22/07/2016;;;Customer Service;Help Desk Technician;118511;Band 4 (Top 25%);Satisfactory;2.4;26/11/2019;No;Yes
00-72146491;Rachael;Richardson;Male;North Carolina;Greensboro;High School;11/05/1991;31/07/2022;;;Customer Service;Customer Service Representative;61168;Band 1 (Bottom 25%);Good;2.6;;No;No
00-31684442;Daniel;Wells;Female;New York;New York City;Bachelor;27/07/1973;19/04/2023;;;Operations;Logistics Coordinator;73736;Band 3 (50-75%);Satisfactory;2.0;;No;Yes
00-12625340;Samuel;Miles;Female;New York;Rochester;Bachelor;27/02/1996;26/01/2020;;;Sales;Sales Representative;69628;Band 1 (Bottom 25%);Needs Improvement;1.5;;No;Yes
00-44077377;Cameron;Baker;Male;New York;Buffalo;Master;19/12/1981;15/09/2020;;;IT;Software Developer;100675;Band 2 (25-50%);Good;3.3;24/11/2022;Yes;No
00-25633534;Michael;Morales;Male;New York;New York City;Master;09/05/2003;24/12/2017;;;IT;Software Developer;101844;Band 2 (25-50%);Good;3.2;14/06/2020;Yes;No
00-88150391;John;Reilly;Female;Michigan;Detroit;Master;26/05/1980;23/02/2019;;;IT;Software Developer;108339;Band 2 (25-50%);Good;3.0;09/08/2021;Yes;Yes
00-33398252;David;Martin;Male;Virginia;Virginia Beach;High School;16/03/1998;10/08/2019;;;Customer Service;Customer Service Representative;72799;Band 3 (50-75%);Satisfactory;3.0;27/01/2022;No;No
00-54440795;Jacob;Gonzalez;Male;New York;New York City;Bachelor;17/03/1998;14/09/2017;;;Operations;Logistics Coordinator;73795;Band 3 (50-75%);Good;3.3;21/04/2019;No;Yes
00-80732751;Wendy;Brooks;Female;Pennsylvania;Philadelphia;High School;07/07/1990;12/04/2024;;;Marketing;Content Creator;64570;Band 2 (25-50%);Good;2.7;;Yes;No
00-38754429;Timothy;Arellano;Male;New York;Rochester;Bachelor;15/12/1977;11/09/2020;;;Customer Service;Support Specialist;71818;Band 2 (25-50%);Good;3.6;05/05/2022;No;Yes
00-87789716;Jacob;Gutierrez;Male;New York;Rochester;Bachelor;17/08/1971;05/08/2024;;;Customer Service;Customer Service Representative;57692;Band 1 (Bottom 25%);Satisfactory;2.4;;No;No
00-27538006;Bernard;Harris;Male;New York;Buffalo;High School;23/07/1971;27/04/2017;;;IT;IT Support Specialist;84748;Band 4 (Top 25%);Good;4.0;09/07/2019;No;No
00-23228017;Dean;Miles;Male;North Carolina;Charlotte;Bachelor;28/08/1995;05/01/2017;;;Customer Service;Help Desk Technician;106512;Band 4 (Top 25%);Needs Improvement;2.1;;No;Yes
00-17286763;Nathan;Dixon;Male;New York;Buffalo;Bachelor;17/10/1976;05/01/2020;;;Operations;Operations Analyst;89029;Band 3 (50-75%);Good;3.4;27/03/2022;No;Yes
00-15968073;Daniel;Wade;Female;New York;Buffalo;Bachelor;14/08/1988;16/08/2017;;;Operations;Inventory Specialist;77526;Band 3 (50-75%);Good;3.6;18/10/2019;No;No
00-91413784;Alyssa;Turner;Female;New York;New York City;Bachelor;10/06/1984;12/11/2023;;;Operations;Logistics Coordinator;56706;Band 1 (Bottom 25%);Excellent;2.9;23/11/2024;No;Yes
00-79608534;Derrick;Mccall;Female;New York;Buffalo;PhD;10/11/1995;30/11/2020;;;Marketing;Marketing Manager;99204;Band 2 (25-50%);Good;4.0;01/08/2022;No;No
00-56883986;Timothy;Lewis;Male;Virginia;Norfolk;High School;07/05/1972;15/09/2022;;;Customer Service;Support Specialist;67007;Band 2 (25-50%);Satisfactory;2.9;;No;Yes
00-59954883;Thomas;Mendoza;Male;New York;New York City;Master;09/12/1971;08/02/2022;;;IT;Software Developer;104058;Band 2 (25-50%);Good;3.2;02/02/2024;Yes;No
00-41782201;Gerald;Tran;Male;New York;Rochester;Bachelor;10/12/1974;01/09/2021;;;Operations;Inventory Specialist;69125;Band 2 (25-50%);Good;2.6;23/11/2023;No;Yes
00-15427468;Amber;Lara;Male;New York;Rochester;High School;05/10/1994;26/02/2017;;;Operations;Inventory Specialist;91197;Band 4 (Top 25%);Satisfactory;2.6;14/01/2020;No;No
00-41713949;Elizabeth;Hodge;Male;Pennsylvania;Philadelphia;PhD;06/11/1960;26/02/2024;;;Sales;Sales Consultant;73851;Band 1 (Bottom 25%);Satisfactory;2.4;;No;Yes
00-86861917;Michelle;Jones;Male;New York;Buffalo;Bachelor;18/12/1970;19/07/2023;;;Finance;Accountant;76655;Band 2 (25-50%);Excellent;3.4;31/07/2024;Yes;Yes
00-24694269;Veronica;Jones;Female;Pennsylvania;Pittsburgh;Bachelor;03/03/1975;05/03/2019;;;Sales;Sales Representative;96672;Band 4 (Top 25%);Satisfactory;2.4;04/10/2021;No;Yes
00-31878126;John;Molina;Male;New York;Rochester;High School;17/09/1985;22/11/2024;;;Customer Service;Customer Service Representative;59610;Band 1 (Bottom 25%);Satisfactory;1.5;;No;Yes
00-22558651;Connie;Pace;Female;New York;New York City;Bachelor;13/02/1985;18/11/2015;;;Customer Service;Customer Service Representative;74569;Band 3 (50-75%);Good;3.4;03/08/2017;No;No
00-87468921;Jose;Brown;Female;New York;Buffalo;Bachelor;24/05/1972;17/06/2017;;;Operations;Inventory Specialist;89747;Band 4 (Top 25%);Satisfactory;2.9;27/12/2019;No;No
00-56740994;Brad;Flores;Male;New York;New York City;Bachelor;13/04/1977;03/06/2022;;;Operations;Logistics Coordinator;64193;Band 1 (Bottom 25%);Good;3.6;06/01/2024;No;Yes
00-36687785;Anthony;Powers;Male;New York;Buffalo;Bachelor;05/11/1980;28/12/2019;;;Customer Service;Support Specialist;74987;Band 3 (50-75%);Good;3.9;01/11/2021;No;No
00-78636393;Nathaniel;Cole;Male;Michigan;Grand Rapids;Bachelor;29/11/1993;21/11/2017;;;Sales;Sales Representative;105568;Band 4 (Top 25%);Excellent;3.8;18/09/2018;No;No
00-36351317;Michelle;Goodman;Male;New York;Buffalo;Master;11/05/1992;19/02/2024;;;IT;Software Developer;88366;Band 1 (Bottom 25%);Excellent;4.0;;Yes;No
00-73095299;Timothy;Avery;Male;New York;Rochester;Bachelor;31/10/2001;16/07/2016;;;Sales;Sales Representative;86299;Band 3 (50-75%);Satisfactory;3.4;29/11/2018;No;Yes
00-77090777;Pamela;Lucas;Male;New York;Buffalo;Master;28/01/1961;20/10/2016;;;IT;Software Developer;110343;Band 3 (50-75%);Good;3.3;18/01/2019;Yes;No
00-63394430;Cynthia;Allen;Female;Michigan;Warren;Bachelor;03/12/1971;22/07/2015;;;IT;System Administrator;126361;Band 4 (Top 25%);Needs Improvement;2.3;;Yes;Yes
00-30372558;Keith;Mejia;Female;New York;Buffalo;Bachelor;06/12/1985;17/06/2016;;;Marketing;Content Creator;86774;Band 4 (Top 25%);Satisfactory;2.8;09/02/2019;Yes;No
00-71786427;Carol;Butler;Male;New York;Rochester;Master;01/06/1998;07/08/2019;;;Sales;Sales Consultant;102679;Band 3 (50-75%);Satisfactory;3.0;06/12/2022;No;Yes
00-17181113;Christopher;Snow;Male;New York;New York City;PhD;17/01/1988;26/02/2016;;;Sales;Sales Consultant;100307;Band 3 (50-75%);Excellent;4.1;15/06/2017;No;No
00-21977132;Kendra;Williams;Male;Michigan;Detroit;Bachelor;27/10/1980;17/04/2016;;;Customer Service;Customer Service Representative;98905;Band 4 (Top 25%);Satisfactory;2.9;15/06/2019;No;No
00-24026495;Phillip;Marshall;Female;New York;Buffalo;Bachelor;10/09/1984;09/11/2016;;;Customer Service;Help Desk Technician;79211;Band 2 (25-50%);Good;3.9;25/04/2019;No;Yes
00-26234545;Valerie;Peterson;Male;New York;New York City;Bachelor;27/09/1982;21/11/2021;;;Operations;Logistics Coordinator;75194;Band 3 (50-75%);Satisfactory;2.7;06/12/2023;No;Yes
00-28251835;Amanda;Murphy;Male;Michigan;Grand Rapids;Bachelor;01/04/1982;30/04/2022;;;Operations;Logistics Coordinator;85007;Band 4 (Top 25%);Good;3.5;25/07/2024;No;Yes
00-81022010;Melissa;Harrison;Male;Pennsylvania;Philadelphia;Master;25/12/1982;09/07/2022;;;IT;Software Developer;90847;Band 1 (Bottom 25%);Good;4.2;22/12/2024;Yes;No
00-93614156;Paul;Pitts;Male;North Carolina;Charlotte;Bachelor;17/08/2003;25/09/2022;;;Operations;Operations Analyst;84559;Band 2 (25-50%);Good;3.6;;No;No
00-49407965;Brittany;Castro;Female;New York;New York City;Master;27/11/1996;21/09/2020;;;Sales;Sales Consultant;90275;Band 2 (25-50%);Excellent;3.8;21/08/2021;No;Yes
00-55273409;Cassie;Guerrero;Female;New York;Rochester;Bachelor;06/09/1978;11/08/2017;;;Customer Service;Help Desk Technician;71183;Band 1 (Bottom 25%);Good;3.6;08/06/2019;No;No
00-34003188;Derrick;Rogers;Male;Ohio;Columbus;Master;06/03/1975;26/09/2019;;;IT;Software Developer;114296;Band 3 (50-75%);Good;4.5;28/05/2021;Yes;No
00-50461969;Tracy;Peterson;Male;New York;Buffalo;Bachelor;11/09/1979;20/07/2023;;;Sales;Sales Representative;74411;Band 2 (25-50%);Good;3.5;;No;No
00-47855437;Christina;Brown;Male;New York;Buffalo;High School;03/01/2000;02/09/2017;;;Operations;Inventory Specialist;80952;Band 4 (Top 25%);Good;3.8;18/11/2019;No;Yes
00-13048008;Joseph;Nelson;Male;New York;Buffalo;Bachelor;28/09/1980;23/04/2023;;;IT;Software Developer;123462;Band 4 (Top 25%);Good;3.5;;Yes;Yes
00-93932840;Brooke;Perez;Male;Michigan;Grand Rapids;Bachelor;12/04/1986;25/12/2020;;;Marketing;Content Creator;72760;Band 3 (50-75%);Good;3.6;08/01/2023;Yes;No
00-11173352;Rebecca;Solomon;Female;New York;Buffalo;High School;03/01/1997;07/08/2020;;;Operations;Inventory Specialist;65289;Band 2 (25-50%);Satisfactory;2.6;24/12/2023;No;Yes
00-30149849;James;Compton;Female;New York;New York City;Bachelor;25/11/1999;15/03/2020;;;Operations;Inventory Specialist;70338;Band 2 (25-50%);Satisfactory;2.6;16/01/2023;No;No
00-12297122;Margaret;Holmes;Female;New York;New York City;High School;01/10/1980;09/06/2023;;;Customer Service;Support Specialist;69210;Band 2 (25-50%);Excellent;3.8;31/10/2024;No;No
00-59221290;Joshua;Harper;Male;New York;Buffalo;High School;20/07/1974;17/09/2024;;;Marketing;Content Creator;61302;Band 1 (Bottom 25%);Good;2.6;;Yes;No
00-61069257;Donna;Tate;Male;New York;New York City;Bachelor;24/06/1970;12/12/2023;;;Sales;Sales Representative;62314;Band 1 (Bottom 25%);Excellent;3.6;;No;No
00-97933602;Kristin;Pham;Female;New York;New York City;Bachelor;22/08/1985;25/09/2015;;;Sales;Sales Representative;98580;Band 4 (Top 25%);Satisfactory;3.8;10/11/2017;No;No
00-99516588;Kenneth;Mcdaniel;Female;Pennsylvania;Philadelphia;Master;10/10/1975;20/05/2020;;;Operations;Operations Analyst;86577;Band 3 (50-75%);Good;3.5;03/07/2022;No;No
00-88310524;Jennifer;Tran;Female;New York;Buffalo;Master;27/01/1984;20/03/2020;;;Sales;Sales Consultant;92748;Band 2 (25-50%);Satisfactory;2.6;07/09/2022;No;No
00-23041676;Lauren;Perkins;Male;New York;Buffalo;Master;10/08/1961;09/03/2017;;;Operations;Operations Analyst;103748;Band 4 (Top 25%);Good;3.6;29/03/2019;No;No
00-29042679;David;Sharp;Male;New York;Rochester;Master;25/06/1993;24/04/2017;;;Sales;Sales Specialist;73107;Band 1 (Bottom 25%);Good;3.3;07/10/2019;No;Yes
00-83778810;Danielle;Harris;Female;North Carolina;Greensboro;High School;23/05/1988;03/11/2018;;;Marketing;Content Creator;68885;Band 2 (25-50%);Good;3.1;20/03/2021;Yes;No
00-51197481;Cynthia;Rogers;Male;North Carolina;Greensboro;Bachelor;26/11/1983;11/12/2022;;;Sales;Sales Representative;68183;Band 1 (Bottom 25%);Good;2.6;05/11/2024;No;No
00-13629536;Deborah;Crawford;Male;Pennsylvania;Allentown;Bachelor;27/09/1960;06/04/2017;;;Sales;Sales Representative;99595;Band 4 (Top 25%);Good;3.8;19/01/2019;No;Yes
00-30960858;Peter;Love;Male;North Carolina;Greensboro;Master;08/05/1970;29/12/2015;;;Operations;Operations Manager;149095;Band 4 (Top 25%);Good;3.5;22/09/2017;No;No
00-66701593;Ashley;Medina;Female;New York;New York City;Bachelor;05/10/1972;26/02/2016;;;Finance;Accountant;89759;Band 3 (50-75%);Needs Improvement;1.8;;Yes;No
00-74331966;Jonathan;Jones;Female;Pennsylvania;Philadelphia;Bachelor;14/02/1986;18/02/2017;;;Customer Service;Support Specialist;81344;Band 4 (Top 25%);Good;3.6;01/03/2019;No;Yes
00-18094532;Tammy;Li;Male;New York;Buffalo;Master;26/03/1994;02/06/2017;;;IT;Software Developer;105562;Band 2 (25-50%);Good;4.3;12/01/2019;Yes;No
00-69473831;Aaron;Lopez;Female;Pennsylvania;Philadelphia;Bachelor;24/02/1985;29/12/2022;;;Operations;Inventory Specialist;54343;Band 1 (Bottom 25%);Excellent;3.4;05/03/2024;No;Yes
00-67203444;Jonathan;Simpson;Male;Michigan;Warren;Bachelor;30/09/1989;30/12/2023;;;Operations;Logistics Coordinator;61432;Band 1 (Bottom 25%);Satisfactory;2.9;;No;Yes
00-40628653;Vicki;Silva;Female;Michigan;Grand Rapids;Bachelor;12/01/1985;17/04/2016;;;Operations;Logistics Coordinator;88343;Band 4 (Top 25%);Excellent;4.3;26/04/2017;No;No
00-97254175;William;Fisher;Male;New York;New York City;Bachelor;24/01/2003;13/04/2024;;;IT;System Administrator;72359;Band 1 (Bottom 25%);Satisfactory;3.2;;Yes;No
00-52873862;Brent;Patterson;Male;New York;New York City;Master;25/07/1971;10/07/2017;;;Customer Service;Customer Service Manager;129036;Band 4 (Top 25%);Excellent;4.5;23/06/2018;No;Yes
00-94790000;Caitlin;Alvarez;Female;New York;Buffalo;Bachelor;18/05/1999;31/05/2021;;;Sales;Sales Representative;59740;Band 1 (Bottom 25%);Good;3.0;18/11/2023;No;Yes
00-48313228;Lawrence;Taylor;Male;New York;Buffalo;High School;06/12/1969;17/02/2015;;;Customer Service;Customer Service Representative;80223;Band 4 (Top 25%);Good;3.6;09/05/2017;No;Yes
00-12262929;Michael;Solis;Male;New York;Rochester;High School;20/02/1984;22/01/2021;;;Operations;Inventory Specialist;70142;Band 2 (25-50%);Good;3.5;28/11/2022;No;No
00-85756281;Blake;Jones;Male;New York;Buffalo;Bachelor;21/01/2003;11/02/2024;;;IT;System Administrator;110990;Band 3 (50-75%);Satisfactory;2.7;;Yes;Yes
00-59468104;Amy;Adams;Male;New York;Buffalo;Bachelor;30/11/1980;01/11/2019;;;Operations;Logistics Coordinator;80662;Band 4 (Top 25%);Good;3.7;04/06/2021;No;Yes
00-18708366;Cody;Paul;Male;New York;New York City;Bachelor;08/09/1983;14/06/2018;;;Sales;Sales Representative;89878;Band 4 (Top 25%);Good;3.4;19/06/2020;No;No
00-56712081;Jamie;Vance;Female;New York;Rochester;High School;19/12/1976;09/08/2018;;;Customer Service;Customer Service Representative;80004;Band 4 (Top 25%);Excellent;4.8;21/07/2019;No;No
00-33150209;Brian;Rodriguez;Female;New York;Rochester;High School;24/02/1976;30/08/2024;;;Customer Service;Help Desk Technician;71707;Band 1 (Bottom 25%);Excellent;3.9;;No;Yes
00-24284125;Jennifer;Mitchell;Male;New York;Buffalo;Bachelor;18/11/1981;04/04/2017;;;Customer Service;Help Desk Technician;127206;Band 4 (Top 25%);Satisfactory;2.5;29/04/2020;No;No
00-68275307;Jerry;Montgomery;Female;New York;Buffalo;Bachelor;09/09/1991;10/08/2015;;;Operations;Inventory Specialist;86739;Band 4 (Top 25%);Good;3.9;09/12/2017;No;No
00-17972328;Karen;Reilly;Female;Illinois;Naperville;Master;27/06/1971;18/05/2022;;;IT;System Administrator;94692;Band 2 (25-50%);Good;3.2;28/06/2024;Yes;No
00-15198305;Mary;Hernandez;Male;New York;Buffalo;High School;15/02/1997;04/08/2017;;;HR;Recruiter;81723;Band 3 (50-75%);Good;3.0;21/09/2019;Yes;No
00-65374574;Breanna;Farmer;Female;New York;Buffalo;Master;18/06/1969;07/03/2020;;;Finance;Financial Analyst;96936;Band 2 (25-50%);Good;3.7;21/03/2022;Yes;No
00-63504332;Linda;Bryan;Female;New York;New York City;Bachelor;23/02/1981;20/03/2017;;;Customer Service;Customer Service Manager;110883;Band 4 (Top 25%);Good;4.0;22/08/2019;No;No
00-31726408;Amber;Smith;Male;New York;Rochester;Bachelor;27/01/1975;04/03/2019;;;Operations;Inventory Specialist;77367;Band 3 (50-75%);Good;3.8;07/08/2021;No;Yes
00-11762146;Christopher;Yang;Male;New York;Buffalo;Bachelor;15/09/1979;14/04/2020;;;IT;Software Developer;103375;Band 2 (25-50%);Good;3.3;18/04/2022;Yes;No
00-59156422;Lisa;Martinez;Female;New York;New York City;Bachelor;15/12/1969;06/04/2019;;;IT;Software Developer;110516;Band 3 (50-75%);Good;3.6;24/01/2021;Yes;Yes
00-14091231;Megan;Walker;Female;New York;Rochester;Bachelor;21/10/2001;28/06/2023;;;Customer Service;Help Desk Technician;71119;Band 1 (Bottom 25%);Good;3.4;;No;No
00-18160765;Chelsea;Mcclain;Male;Ohio;Cincinnati;High School;14/02/1986;23/12/2019;;;IT;IT Support Specialist;80014;Band 4 (Top 25%);Good;4.2;29/08/2021;No;No
00-15697626;Jeffrey;Rodriguez;Male;Pennsylvania;Allentown;Bachelor;03/05/2000;03/04/2019;;;Customer Service;Help Desk Technician;115141;Band 4 (Top 25%);Satisfactory;2.8;10/07/2022;No;No
